Test ID,GWD (m),Elevation,L (km),Slope (%),PGA (g),Target
8463,2.220888853,5.313332081,1.058564372,1.214674354,0.493347824,0
49628,2.403624296,4.92156601,1.006728379,1.376126647,0.490087807,0
49624,2.403624296,4.88375473,1.017401448,1.960304856,0.490087807,0
4570,2.745160818,5.543368816,1.031790862,2.182594776,0.490087807,0
49629,2.759446383,5.01838541,1.00844559,2.151690245,0.486655086,0
51175,2.220888853,5.40491581,1.066834328,0.868562758,0.493347824,0
883,2.069584131,4.615927219,1.032248982,3.888294697,0.490087807,0
51176,2.522774696,5.46332407,1.070615969,1.075878859,0.493347824,0
49627,2.759446383,5.104313374,1.023134016,1.563072324,0.490087807,0
5052,2.155553341,5.531657696,1.064182687,3.8054986,0.490087807,0
25668,2.378397703,5.556882858,1.104341912,1.213664532,0.493347824,0
43463,3.11857152,5.643603802,1.039403418,0.667686939,0.486655086,0
4569,2.563744307,5.658508301,1.110350655,0.411292195,0.493347824,0
43462,2.379811764,5.294825554,1.038980755,4.105575085,0.486655086,0
13742,2.726252794,5.27746439,1.017506699,2.807827711,0.489175767,1
31735,2.772723198,4.15003252,0.905015721,2.738722086,0.478614002,0
4929,2.468737841,5.574875832,1.135448759,0.775450587,0.495901793,0
48543,2.15718627,5.046797752,1.106908253,1.306664944,0.492620826,0
6593,2.468737841,5.636826038,1.144294001,0.933908641,0.495901793,0
5221,2.953369856,5.24149704,1.077127672,1.310774207,0.489175767,0
51122,2.557569742,4.047392368,0.939724064,0.468943328,0.478614002,0
23332,2.557569742,4.047392368,0.941129911,0.468943328,0.478614002,0
4595,2.87004137,4.319155216,0.93866308,0.679843545,0.478614002,0
11040,2.728065968,4.039999962,0.934452776,1.264587283,0.478614002,0
10742,2.069132566,5.11366272,1.142884869,1.481916904,0.492620826,0
11063,2.613214254,6.004825592,1.177146515,3.699735641,0.495901793,0
28595,2.803925514,6.563112259,1.191162768,2.346051216,0.495901793,0
9759,3.418720961,6.429616451,1.173244259,1.822201252,0.495901793,0
9761,3.418720961,6.429616451,1.173244259,1.822201252,0.495901793,0
4928,3.412421942,6.597992897,1.192314195,3.699735641,0.495901793,0
25686,2.535372972,5.343046665,1.155614233,1.076275706,0.492620826,0
54841,2.841727495,4.139113903,0.934372634,3.055764914,0.475152642,0
4593,2.422369957,3.808023691,0.956997,1.777569771,0.478614002,0
39584,3.418720961,6.740911484,1.196041692,2.448476315,0.495901793,0
11551,3.085016012,5.867938995,1.140910542,4.065158367,0.492620826,0
27445,2.632923603,4.581123352,1.000499274,1.711554646,0.482115626,0
13738,3.347604036,5.635942459,1.053163483,0.52168256,0.485649228,0
13740,3.347604036,5.635942459,1.053163483,0.52168256,0.485649228,0
39583,2.330753803,6.21464777,1.204577207,4.498416901,0.495901793,0
22275,3.671490431,7.047722816,1.216828267,1.163464665,0.495901793,0
38891,2.818648577,5.812685013,1.180312479,1.268365622,0.492620826,0
23331,2.757331848,4.581874371,1.023056419,1.087320566,0.482115626,0
51121,2.757331848,4.644147396,1.024562884,1.087320566,0.482115626,0
28562,2.664214611,4.584143639,0.987368584,3.188454866,0.475152642,1
25698,3.686338663,6.878843784,1.244330537,3.171037912,0.495901793,0
4575,2.330753803,5.24809885,1.224226785,2.326951742,0.495901793,0
41169,2.995550632,4.712985992,1.014926976,1.852317333,0.478614002,0
38890,2.818648577,5.608551502,1.187672857,1.990187764,0.492620826,0
4577,2.48065114,5.864701271,1.22437294,2.757079124,0.492620826,0
37737,2.952421665,4.765975475,1.02639894,0.357091367,0.478614002,0
37736,2.952421665,4.693034649,1.024186795,0.357091367,0.478614002,0
23333,2.741771698,5.900661945,1.229626481,2.551588774,0.492620826,0
884,2.443586349,5.13742733,1.197925078,1.142133594,0.492620826,0
39586,2.957166195,4.804737568,1.046335189,0.905652881,0.478614002,0
37712,2.896692276,4.655144215,1.039723079,2.416113138,0.478614002,0
23327,2.801542282,4.933031082,1.057507778,0.390217751,0.482115626,0
5538,2.897546053,5.996170521,1.245711025,3.099359751,0.495901793,0
28563,3.338565826,4.91213274,1.017432771,1.803299904,0.475152642,1
51123,2.801542282,4.785129547,1.065337054,0.390217751,0.482115626,0
25702,2.68930769,6.489871025,1.268151539,3.777257204,0.495901793,0
5054,2.897546053,6.361049652,1.254618099,1.466932178,0.492620826,0
28591,2.726085663,4.825963497,1.043638838,4.257642269,0.481131703,0
11429,2.364263058,4.176417351,1.055735613,0.875313222,0.481131703,0
25703,2.877069235,5.816965103,1.178017636,0.92065233,0.491701603,0
7450,3.843483925,5.516866684,1.044816485,1.71697557,0.477667361,0
19095,2.844032764,4.223670483,1.01505625,1.348087549,0.47423473,1
43233,3.275719166,4.76947546,1.061704237,2.508709431,0.481131703,0
25706,3.268570662,6.424735069,1.283931541,1.445562005,0.498463035,0
28590,3.843483925,5.536146164,1.060485728,0.436484963,0.481131703,0
19097,2.359698296,4.033998013,1.020447337,5.829496384,0.47423473,1
28657,1.997339845,3.014924288,1.012044265,0.215797961,0.470825613,0
19099,2.716594219,3.939198017,1.033594945,2.681163311,0.47423473,1
19089,2.363975048,3.50911212,1.030293179,1.837773561,0.47423473,1
25712,3.009212255,6.737389565,1.328306695,3.405543566,0.498463035,0
25713,3.009212255,6.737389565,1.328306695,3.405543566,0.498463035,0
5092,3.915982485,5.568252087,1.07635693,0.475468814,0.477667361,0
51798,2.383491516,4.999008179,1.119607126,1.910600662,0.481131703,0
19094,2.716594219,4.121364117,1.044332113,0.91604495,0.47423473,1
28658,1.930140853,3.066839695,1.031955534,0.23280704,0.470825613,1
23334,2.858011007,5.72650671,1.252621949,2.172058582,0.495158762,0
5516,3.815017223,7.331190586,1.324552625,2.817398071,0.498463035,0
19101,2.716594219,4.03313303,1.052877927,0.709374189,0.47423473,1
19103,2.884914637,4.40663147,1.064346349,0.525531888,0.477667361,1
5140,2.393382788,6.301290512,1.34098088,6.261610508,0.498463035,0
11044,2.769505024,4.910218716,1.142230486,2.615736961,0.484635144,0
19087,2.536685944,3.877456903,1.057582503,1.496578336,0.47423473,1
32574,3.815017223,7.463324547,1.339056835,2.597332716,0.498463035,0
32231,2.650305271,5.022314548,1.144593597,0.496018231,0.481131703,0
51771,3.415524483,5.459756374,1.127571053,0.352994353,0.481131703,0
8462,1.870080471,3.077265263,1.074813917,1.277803421,0.470825613,0
23336,4.00326252,7.341411114,1.355819055,3.188727856,0.498463035,0
4937,3.811914921,5.470348835,1.124144357,0.489177972,0.477667361,0
25718,2.755749226,6.324397087,1.382837876,4.937401772,0.498463035,0
11054,1.256959677,2.278518438,1.0901889,0.690241933,0.470825613,1
19093,2.774966955,4.26783514,1.107328411,0.511710227,0.47423473,0
19091,2.781823158,4.384255886,1.117489094,0.338115454,0.477667361,0
51772,3.514941216,5.486468792,1.154194283,0.553365827,0.481131703,0
43707,2.662099123,6.210642338,1.402810628,5.153703213,0.498463035,0
25722,3.686794043,7.291897297,1.395061831,0.890984356,0.498463035,0
32232,2.666642904,4.818903446,1.177431311,0.143857926,0.481131703,0
8461,2.862507105,5.748078346,1.297584185,0.556774676,0.491701603,0
19081,2.831117153,4.449544907,1.133288646,0.522788763,0.477667361,0
48819,2.608683109,4.91787672,1.189946376,0.529507577,0.481131703,0
48820,2.666642904,4.77182436,1.191703159,0.143857926,0.481131703,0
25725,2.662099123,6.097258091,1.422396518,2.430579424,0.498463035,0
23427,2.862507105,5.960845947,1.305293158,1.023556709,0.491701603,0
25727,2.401428938,4.975235462,1.217839369,3.363454342,0.484635144,0
43708,3.686794043,7.234693527,1.417315399,0.78639847,0.498463035,0
888,2.697581053,4.719892502,1.187755061,0.992676198,0.481131703,0
887,2.407151461,4.919290543,1.227592504,1.377631545,0.484635144,0
6551,2.407151461,4.770390511,1.227393833,1.377631545,0.484635144,0
43709,3.678359509,7.32612133,1.424048191,1.097903013,0.498463035,0
19082,2.874479771,4.440244198,1.160205399,0.60640192,0.480199873,0
23335,3.295258999,6.632359028,1.388438216,1.618415475,0.497694403,0
25729,3.678359509,7.152165413,1.437245665,0.78639847,0.501019597,0
7447,2.487443447,3.942355633,1.144504691,2.241945505,0.476765603,0
19083,3.156502485,4.35651207,1.192338836,2.282528877,0.480199873,0
23625,3.438578606,5.983028412,1.301272536,2.800652742,0.494229168,0
15819,2.28019762,3.872625589,1.152400913,2.483862638,0.473352671,0
4936,3.213913441,6.005653858,1.245094284,4.3396945,0.487165362,0
25731,3.838497877,6.044511795,1.256541761,4.789167404,0.487165362,0
25732,3.838497877,6.568555832,1.261623468,2.724138737,0.487165362,0
17473,2.77993679,5.625786781,1.295328183,3.448952675,0.490698129,0
23624,3.295425177,5.917485714,1.321637109,2.950943232,0.490698129,0
8453,2.256825447,5.017112255,1.290555513,0.760082722,0.487165362,0
19084,2.829305172,4.423740387,1.203728604,0.503306329,0.480199873,0
17474,3.06342864,5.669270515,1.302554082,2.072038412,0.490698129,0
23627,2.818855047,5.736538887,1.360139857,0.55765146,0.494229168,1
11432,2.714834452,5.447488785,1.320538643,0.784916461,0.490698129,0
5537,2.793213129,4.06085825,1.201648789,2.366842985,0.473352671,0
19085,2.730293274,4.534713745,1.230894054,0.907948434,0.480199873,0
33828,2.704199314,4.96454525,1.28515565,0.516830921,0.483663917,0
885,2.910852194,6.002967834,1.422448616,0.802549601,0.497694403,1
7674,2.294972181,5.557509899,1.324627117,3.255036592,0.487165362,0
19086,2.80399394,4.605346203,1.257001279,0.735526979,0.480199873,1
23631,2.295763016,5.309876442,1.387961056,0.923122704,0.494229168,0
14662,2.943139553,4.221349239,1.238108809,1.764037728,0.473352671,0
14287,3.210686922,4.297298431,1.198168815,3.133604527,0.469955474,0
14663,3.081914186,4.387384892,1.247172404,3.165300131,0.473352671,0
11060,3.150078773,5.275916576,1.261280808,2.120394707,0.476765603,0
1991,2.107587337,3.403603077,1.256895827,1.497654676,0.469955474,0
37281,2.795094013,4.062286854,1.237074704,1.222619414,0.469955474,0
4480,2.037840366,3.883734703,1.258549885,2.101518869,0.473352671,0
37280,2.192406178,3.713552475,1.261098112,1.81535697,0.469955474,0
11428,2.617537022,5.355122089,1.358870803,0.870759368,0.487165362,0
32350,2.343796015,5.081330299,1.373440657,1.017608643,0.490698129,0
32349,2.343796015,4.973483562,1.38176204,0.514928699,0.490698129,0
29471,2.992041588,4.37739706,1.269535438,1.404498935,0.473352671,0
39024,3.323116779,4.593439579,1.163677962,0.707331598,0.469955474,0
5367,3.780017376,5.527187347,1.279926894,2.647703171,0.476765603,0
5515,3.780017376,5.527187347,1.280005468,2.647703171,0.476765603,0
16973,2.698138475,4.043425083,1.230597713,1.628088951,0.469955474,0
14664,3.310076714,4.787794113,1.277510667,1.460723281,0.473352671,0
40918,3.340013742,5.120334148,1.283244115,2.788414717,0.476765603,0
32351,2.447293043,5.143426418,1.391450406,0.201513633,0.490698129,0
29466,3.310076714,4.499875546,1.286520094,1.074037671,0.473352671,0
42761,2.992041588,4.300888062,1.287463187,1.074037671,0.473352671,0
11319,3.246883154,5.440803528,1.291779681,3.712242365,0.476765603,0
11048,2.197296619,4.971492767,1.419241034,0.759360492,0.490698129,0
42762,2.992041588,4.314612389,1.296444032,0.483180046,0.473352671,0
50086,2.518341541,4.95115757,1.383978667,0.173303291,0.487165362,0
40485,2.849661827,4.450867176,1.150677477,2.158315897,0.472498357,0
25754,4.07846117,5.243233681,1.301342339,2.478307247,0.4793154,0
16974,1.819873929,3.491107941,1.256546569,2.980925798,0.472498357,0
34225,2.887774706,4.860224724,1.352644996,0.55831182,0.486209482,0
50084,2.471761227,5.271972656,1.4321308,1.426553607,0.49323082,0
10723,2.191346884,5.13262558,1.476399506,0.43354246,0.496755719,0
37801,2.191346884,5.10160017,1.477126319,0.43354246,0.496755719,0
40917,3.649782896,4.958250999,1.326016733,3.337313414,0.475900769,0
25759,3.649782896,5.123358727,1.330515405,3.312763214,0.475900769,0
39025,1.801311374,3.63053298,1.227595905,2.92587471,0.472498357,0
25760,3.550085545,5.53440094,1.354107426,1.212954044,0.482748657,0
37800,2.106581688,5.097276211,1.491420306,0.227248013,0.496755719,0
25766,1.825150847,3.160259008,1.267397021,0.513049424,0.472498357,0
4558,1.825150847,3.303016663,1.29040067,1.743973851,0.472498357,0
43776,3.550085545,5.500031948,1.375742427,0.76632911,0.482748657,0
25768,3.602030277,5.535571575,1.374645988,0.196810827,0.4793154,0
25771,1.813708901,3.250195265,1.284029275,1.228674054,0.472498357,0
11537,3.432813644,5.551389217,1.391007429,1.043638706,0.482748657,0
11061,3.31567955,4.8939147,1.377305194,3.607508421,0.4793154,1
43775,3.570237398,5.550952435,1.396167928,0.751956999,0.482748657,1
10714,2.060153961,5.015814304,1.540609688,0.676613688,0.496755719,0
25776,1.813708901,3.384282827,1.29625772,1.528171897,0.472498357,0
15925,3.021211624,4.309434414,1.075312361,1.841117263,0.469102263,0
50085,2.910593987,5.665022373,1.49894529,0.180112138,0.489705384,0
4708,2.326634645,3.542950153,1.182956935,2.57335639,0.472498357,0
31167,3.205426216,5.473504543,1.420364722,1.228401303,0.482748657,1
54906,2.308701754,3.857295752,1.403764756,1.27709949,0.475900769,1
50087,2.672676563,5.201716423,1.491172961,0.845039845,0.489705384,1
11318,1.828021049,3.548403263,1.405954793,0.776791096,0.475900769,1
889,3.406654835,5.357039452,1.420390905,0.510491729,0.4793154,1
52385,2.873812914,5.191178322,1.461406499,1.311167359,0.482748657,1
8467,3.169158459,4.879206181,1.428191257,1.803851724,0.4793154,1
50088,2.616901875,4.995900631,1.517065992,0.631670654,0.486209482,0
40256,1.929733157,3.761540174,1.409372173,1.856648803,0.475900769,1
56300,2.928016663,4.960875511,1.479950653,1.14797616,0.482748657,1
40480,1.923290491,3.601454973,1.360576144,1.458324671,0.475900769,1
22264,3.69696331,7.262043953,1.737282873,2.478512764,0.50356406,0
11544,2.663243055,4.763315678,1.494991042,1.208782911,0.486209482,1
51805,1.748735428,3.198353529,1.195691262,1.065699697,0.472498357,0
50090,3.062190056,5.771046638,1.57079884,0.333600402,0.49323082,1
22265,3.69696331,7.240934372,1.746467537,1.889505744,0.506092846,0
50091,2.52036047,5.294862747,1.598073232,1.006323934,0.495766431,1
40257,2.094700813,3.769152403,1.463256677,1.128327847,0.478464514,1
11326,2.154606819,3.818381548,1.475785545,1.910925984,0.48187995,1
4484,1.851310015,3.22343421,1.190154578,0.355389178,0.47505638,0
37109,2.64932251,4.451960564,1.49950848,1.494243741,0.485310495,1
22263,4.020071507,7.372995853,1.762266016,1.992277026,0.506092846,0
25791,2.789666891,4.727910519,1.526187603,2.240113974,0.485310495,1
43659,2.64932251,4.606830597,1.520239774,1.185883641,0.485310495,1
25798,2.655136585,4.67624855,1.534588475,1.545605302,0.485310495,1
5069,1.950358629,3.557102919,1.330392814,1.509003758,0.47505638,1
5261,1.972355366,3.492268324,1.324856288,0.66481775,0.47505638,1
37110,2.332675695,4.280751705,1.522029815,2.238883972,0.485310495,1
15924,3.092496395,4.233438492,1.040934286,1.565508246,0.471648663,0
5056,1.796181798,3.054306269,1.189346917,0.492471039,0.47505638,0
5055,2.505300045,4.555800915,1.531827285,0.860617578,0.485310495,1
31716,1.796181798,3.200917959,1.166258266,0.553207517,0.471648663,0
40258,1.981335521,3.751493931,1.47003513,1.162225366,0.478464514,1
37665,2.558319092,5.76859951,1.722053369,1.003434181,0.502739668,0
43913,3.092496395,4.344596863,1.063215974,0.856055319,0.471648663,0
4651,2.084001303,3.676569939,1.28584526,1.863398671,0.47505638,0
25802,2.25136447,2.423483372,0.348849735,2.730816364,0.454732507,0
37666,2.558319092,5.759886265,1.733099781,1.003434181,0.502739668,0
51893,3.465666294,6.639610291,1.770016611,2.323243856,0.506092846,0
43660,2.505300045,4.293543816,1.545396428,1.596468568,0.485310495,1
51894,3.465666294,6.797729492,1.781115171,2.323243856,0.506092846,0
51892,3.465666294,6.492201805,1.776286619,1.431497335,0.506092846,0
11059,2.447917223,5.551713943,1.728264727,0.686257243,0.502739668,0
37664,2.558319092,5.846422672,1.738800837,0.68799746,0.502739668,0
25811,2.25136447,2.314642429,0.352992775,2.008370638,0.454732507,0
51897,3.904237747,7.191280842,1.796178119,3.405960321,0.506092846,0
43661,2.23274374,3.963507652,1.554983042,0.824701548,0.485310495,1
43912,2.578980446,3.561212301,1.097701468,4.190387726,0.471648663,0
8323,2.610951424,5.630228996,1.727494151,0.889116526,0.502739668,0
8466,2.610951424,5.630228996,1.727494151,0.889116526,0.502739668,0
51895,3.135861635,6.484557629,1.795073307,2.193564653,0.506092846,0
31719,1.87638104,3.165694952,1.147088593,0.267437607,0.471648663,0
54534,2.651432276,5.84483099,1.768561217,1.915352821,0.502739668,0
24330,2.408738136,5.204676151,1.67504376,0.88225776,0.495766431,1
51890,3.135861635,6.484745979,1.794349178,1.431497335,0.506092846,0
51896,3.135861635,6.657913208,1.80486758,3.405960321,0.506092846,0
50089,2.81095171,5.397033691,1.652886525,0.959646821,0.492253095,1
29546,1.739589334,2.01446867,0.343174881,1.169551015,0.454732507,0
11062,1.947656035,3.144757748,1.128696759,1.184996247,0.471648663,0
54535,2.651432276,6.04178381,1.771363114,1.079255939,0.502739668,0
19794,1.947656035,3.165539026,1.135611342,0.236264035,0.471648663,0
20741,2.12679863,4.889724731,1.714833195,0.55128938,0.499278396,0
11435,4.4786973,7.892972946,1.835157865,1.981640935,0.506092846,0
51891,3.135861635,6.544639587,1.811328914,2.922724247,0.506092846,0
31720,3.490894318,4.711801052,1.00087514,0.79722178,0.468234777,0
11012,2.47474575,4.777437687,1.624230863,1.694673419,0.488765955,1
43805,2.514535666,4.839447975,1.646402366,0.560140848,0.488765955,1
19795,1.937773943,3.195074558,1.166352308,0.526231587,0.471648663,0
54536,2.945317268,6.079035282,1.792884679,1.026625752,0.502739668,0
39023,1.997236729,3.299198627,1.128137045,0.272594064,0.471648663,0
37525,1.884207368,2.157371521,0.327646512,0.685561061,0.454732507,0
47787,3.797412872,4.380785942,0.836839758,3.217708111,0.464823812,0
43806,2.24904561,4.720015526,1.662396556,1.589517713,0.492253095,1
29502,2.831437349,4.25396347,1.060773401,2.581093788,0.471648663,0
